LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
4019200	73.8	26.2	21.4	23.8	31.0	16.7	7.1	14	29371	32771	35845	39310	40746	34653
4019260	92.3	-1.0	23.1	38.5	30.8	-1.0	0.0	9	31717	30550	32775	-1	-2	31937
4019290	70.6	29.4	35.3	41.2	23.5	0.0	0.0	7	26331	28925	32283	-2	-2	28799
4019380	80.0	20.0	20.0	22.9	31.4	20.0	-1.0	14	26873	32029	34928	38104	-1	33535
4019410	85.7	-1.0	-1.0	-1.0	42.9	28.6	0.0	15	-1	-1	34763	37713	-2	34686
4019440	70.2	29.8	17.7	24.3	33.7	21.5	2.8	14	29496	31986	34821	39928	43205	34522
4019500	88.2	-1.0	35.3	23.5	17.6	23.5	0.0	12	28950	30700	34768	39393	-2	32846
4019560	70.2	29.8	16.3	25.0	29.8	26.0	2.9	15	27108	29169	32130	37627	38738	32187
4019620	69.6	30.4	39.1	26.1	13.0	17.4	-1.0	11	28344	30012	32717	35067	-1	30808
4019680	77.2	22.8	35.1	17.5	31.6	12.3	-1.0	11	28958	31134	34062	38436	-1	32280
4019800	81.3	18.8	31.3	18.8	28.1	18.8	-1.0	13	29671	30833	34547	38623	-1	33298
4019860	71.6	28.4	23.1	14.2	34.3	23.1	5.2	14	29066	30849	34945	40592	40820	34618
4019890	84.6	-1.0	-1.0	-1.0	46.2	23.1	0.0	14	-1	-1	33888	37675	-2	33659
4019950	65.9	34.1	29.0	19.1	24.4	21.1	6.5	13	29189	31576	35130	42653	46339	35037
4019980	71.4	28.6	-1.0	28.6	50.0	-1.0	-1.0	13	-1	33615	33542	-1	-1	33880
4020010	83.3	-1.0	0.0	50.0	-1.0	-1.0	-1.0	17	-2	31625	-1	-1	-1	33000
4020040	87.5	-1.0	-1.0	-1.0	-1.0	37.5	-1.0	18	-1	-1	-1	32175	-1	32053
4020080	72.7	27.3	37.9	21.2	19.7	12.1	9.1	12	29569	30804	34230	38379	40532	32814
4020100	80.0	20.0	-1.0	30.0	36.7	23.3	-1.0	16	-1	30688	34864	40433	-1	34683
4020160	83.3	16.7	38.9	38.9	22.2	0.0	0.0	8	28804	31161	35375	-2	-2	31181
4020190	85.7	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	11	-1	-1	-1	-1	-2	29028
4020250	73.0	27.0	22.9	23.1	29.1	19.5	5.3	14	29152	31532	35778	43812	46950	35448
4020280	96.4	-1.0	-1.0	28.6	32.1	25.0	-1.0	16	-1	31029	34136	37632	-1	33995
4020310	76.9	23.1	9.2	26.2	33.8	21.5	9.2	16	30903	31765	35251	39765	41305	35469
4020340	80.0	20.0	46.7	20.0	20.0	-1.0	0.0	9	29312	31500	33483	-1	-2	31726
4020430	83.3	16.7	33.3	-1.0	-1.0	55.6	0.0	16	28713	-1	-1	38875	-2	34718
4020460	66.7	33.3	26.7	20.0	26.7	26.7	0.0	13	31614	31933	34102	38044	-2	34056
4020550	70.7	29.3	22.0	24.4	26.8	17.1	9.8	14	28750	31458	33942	37800	39800	33427
4020640	81.8	-1.0	27.3	27.3	45.5	0.0	0.0	9	28375	31900	33285	-2	-2	31568
4020880	79.0	21.0	25.7	16.2	30.5	22.9	4.8	14	31173	34765	37414	41723	40400	36507
4020910	57.1	42.9	19.0	19.0	28.6	28.6	-1.0	15	28896	33811	35067	40956	-1	35831
4020970	73.6	26.4	20.8	26.9	27.2	19.5	5.6	14	29030	32606	36695	45140	50462	36415
4021000	74.2	25.8	19.6	25.3	28.8	22.1	4.1	14	28819	31105	35520	42915	48590	35260
4021030	83.3	16.7	38.9	-1.0	22.2	27.8	-1.0	14	29250	-1	36670	38515	-1	34078
4021120	100.0	0.0	-1.0	0.0	60.0	0.0	0.0	10	-1	-2	34164	-2	-2	31849
4021180	88.9	-1.0	-1.0	-1.0	61.1	-1.0	-1.0	17	-1	-1	34219	-1	-1	34714
4021360	92.9	-1.0	21.4	57.1	-1.0	-1.0	0.0	10	28750	30631	-1	-1	-2	31729
4021510	79.2	20.8	19.4	20.8	34.7	19.4	5.6	14	28821	32488	35396	38618	41335	34468
4021540	90.5	9.5	21.4	21.4	28.6	19.0	9.5	14	28502	31067	33789	37470	36488	33031
4021600	90.5	-1.0	23.8	28.6	23.8	23.8	0.0	12	29371	30500	33710	38713	-2	32951
4021630	79.2	20.8	23.3	18.2	28.9	26.4	3.1	14	28137	30068	33090	39235	42268	33298
4021720	62.6	37.4	23.6	21.4	26.9	23.1	4.9	14	27612	30333	34948	41778	45286	34321
4021780	75.9	24.1	24.1	19.0	32.8	24.1	0.0	13	28863	30985	34453	39347	-2	33627
4021840	51.5	48.5	9.1	24.2	27.3	24.2	15.2	17	28342	30602	33205	38765	42786	34931
4021870	88.9	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	15	-1	-1	-1	-1	-1	33880
4021900	41.7	58.3	0.0	-1.0	50.0	33.3	0.0	17	-2	-1	34013	39463	-2	35310
4021930	86.5	13.5	32.4	18.9	20.3	21.6	6.8	13	29383	30920	34461	38850	37236	33280
4022160	80.0	-1.0	-1.0	40.0	-1.0	30.0	0.0	13	-1	30600	-1	38137	-2	33116
4022350	76.9	23.1	19.2	23.1	34.6	19.2	-1.0	13	28450	31508	33589	34225	-1	32538
4022410	77.3	22.7	22.7	22.7	22.7	22.7	-1.0	14	28973	32968	33525	37525	-1	32435
4022560	88.2	-1.0	17.6	23.5	35.3	17.6	-1.0	15	29000	30200	34121	39267	-1	33752
4022590	70.6	29.4	23.5	-1.0	17.6	41.2	-1.0	17	30694	-1	33858	38571	-1	34921
4022620	58.6	41.4	20.7	13.8	31.0	17.2	17.2	16	28750	30934	33522	38965	37160	33743
4022650	36.4	63.6	-1.0	-1.0	-1.0	36.4	-1.0	20	-1	-1	-1	38648	-1	35354
4022770	63.3	34.9	21.1	22.7	28.6	19.6	8.0	14	29493	31356	35993	42827	43395	35503
4022800	71.9	28.1	18.2	12.4	21.5	37.2	10.7	18	27492	29789	32963	37742	38384	33935
4022830	94.1	-1.0	14.7	23.5	38.2	17.6	-1.0	15	29270	30700	34796	39816	-1	34112
4022860	69.6	30.4	34.8	-1.0	21.7	39.1	0.0	15	28512	-1	32847	38269	-2	33361
4022890	60.0	-1.0	-1.0	0.0	-1.0	60.0	0.0	18	-1	-2	-1	38392	-2	35330
4022920	66.7	33.3	0.0	0.0	44.4	33.3	-1.0	23	-2	-2	34699	38983	-1	37061
4022950	86.7	-1.0	26.7	-1.0	26.7	33.3	-1.0	16	28281	-1	36343	39145	-1	34855
4023040	76.7	23.3	18.4	23.3	28.2	24.3	5.8	14	29361	31159	33011	38634	37391	33526
4023070	100.0	0.0	-1.0	-1.0	0.0	-1.0	0.0	9	-1	-1	-2	-1	-2	31813
4023190	68.4	31.6	42.1	15.8	15.8	15.8	-1.0	13	29675	31767	34592	37967	-1	33166
4023220	100.0	0.0	-1.0	50.0	0.0	21.4	-1.0	14	-1	31704	-2	37750	-1	33900
4023280	75.8	24.2	20.1	29.3	28.1	19.2	3.4	13	29776	32078	35743	40828	42624	34675
4023340	68.8	31.3	18.8	-1.0	56.3	-1.0	-1.0	14	31525	-1	34426	-1	-1	34418
4023370	76.0	24.0	36.0	18.0	24.0	20.0	-1.0	11	29148	30852	34540	39414	-1	33049
4023400	83.3	16.7	66.7	22.2	-1.0	-1.0	0.0	6	29969	31473	-1	-1	-2	31036
4023430	68.4	31.6	15.8	15.8	47.4	21.1	0.0	14	29018	31494	34088	41426	-2	34423
4023550	65.2	34.8	21.3	34.8	19.1	18.0	6.7	13	29236	31450	34283	41306	41065	33939
4023580	67.3	32.7	14.5	7.3	29.1	38.2	10.9	19	28317	29156	32629	36453	37252	33713
4023610	69.6	30.4	17.9	23.2	21.4	30.4	7.1	16	31102	33475	36851	41746	43453	36998
4023700	87.5	-1.0	37.5	37.5	-1.0	0.0	0.0	7	27226	30686	-1	-2	-2	29572
4023730	70.6	29.4	17.6	17.6	41.2	23.5	0.0	14	29492	34401	34405	40456	-2	34961
4023800	78.7	21.3	11.5	24.6	36.1	26.2	-1.0	15	29468	31759	34797	39300	-1	34908
4023850	84.8	15.2	32.9	27.8	22.8	13.9	-1.0	11	29035	31707	34310	37666	-1	32444
4023880	89.7	10.3	10.3	24.1	31.0	17.2	17.2	16	26995	29192	34026	35316	38572	33138
4023910	36.4	63.6	27.3	-1.0	-1.0	45.5	0.0	15	28500	-1	-1	39211	-2	34605
4023970	76.0	24.0	25.0	31.7	28.8	12.5	-1.0	11	30758	33007	35944	41049	-1	34529
4024150	85.7	14.3	33.3	14.3	23.8	28.6	0.0	13	29029	30833	34567	38302	-2	33254
4024180	66.7	33.3	-1.0	25.0	-1.0	41.7	-1.0	18	-1	31833	-1	41660	-1	36529
4024240	59.3	40.7	10.2	32.2	23.7	25.4	8.5	15	29933	32121	34988	39781	41754	35343
4024270	100.0	0.0	0.0	0.0	-1.0	-1.0	0.0	20	-2	-2	-1	-1	-2	35042
4024330	60.0	40.0	-1.0	20.0	46.7	20.0	0.0	14	-1	30567	34443	38747	-2	33794
4024360	62.5	37.5	-1.0	-1.0	37.5	-1.0	-1.0	18	-1	-1	34450	-1	-1	35592
4024510	74.3	25.7	17.1	34.3	22.9	17.1	8.6	14	28500	31003	33313	34720	39133	32436
4024630	72.6	27.4	19.4	27.4	25.8	17.7	9.7	14	29334	30841	34550	39014	39233	33769
4024690	75.0	25.0	25.9	24.1	29.4	16.5	4.1	13	28585	30250	34299	41114	42776	33313
4024720	84.6	-1.0	-1.0	30.8	23.1	23.1	-1.0	18	-1	31515	35345	41827	-1	35619
4024840	67.6	32.4	17.6	11.8	29.4	35.3	-1.0	17	28858	32999	34158	39067	-1	34765
4024870	46.8	53.2	20.9	28.1	21.6	25.9	3.6	14	30242	33373	36491	41201	42396	35745
4024930	88.5	11.5	18.0	14.8	37.7	21.3	8.2	15	29811	31818	34143	37942	40170	34322
4025050	76.9	23.1	15.4	34.6	23.1	15.4	11.5	14	29378	32621	34539	39843	42346	34798
4025080	92.3	-1.0	-1.0	30.8	38.5	-1.0	-1.0	15	-1	31551	34915	-1	-1	34793
4025170	96.2	-1.0	61.5	23.1	15.4	0.0	0.0	5	28422	30767	33413	-2	-2	29731
4025200	71.4	28.6	9.0	18.0	30.8	27.8	14.3	18	28835	31733	37096	43306	44922	38228
4025230	79.0	21.0	29.6	19.8	25.9	19.8	4.9	13	29314	31273	33796	38933	40725	33326
4025290	71.0	29.0	29.3	23.8	22.8	17.1	7.1	13	30334	32863	36428	41679	45238	35319
4025320	87.5	12.5	27.5	15.0	27.5	27.5	-1.0	14	29051	29300	33157	35672	-1	32282
4025410	85.7	14.3	42.9	8.6	28.6	17.1	-1.0	11	28812	30167	33812	40010	-1	32548
4025470	93.8	6.3	20.8	31.3	20.8	20.8	6.3	14	28937	32921	34202	38668	43225	34199
4025500	77.5	22.5	20.0	17.5	35.0	22.5	-1.0	15	29217	33146	34133	36822	-1	33989
4025530	66.7	33.3	-1.0	-1.0	50.0	-1.0	-1.0	16	-1	-1	34464	-1	-1	32252
4025590	87.5	-1.0	25.0	-1.0	37.5	31.3	0.0	16	29538	-1	36463	38946	-2	35173
4025800	90.0	-1.0	30.0	40.0	30.0	0.0	0.0	9	28875	32595	34308	-2	-2	31993
4025860	80.8	19.2	19.2	19.2	34.6	19.2	-1.0	15	29557	30780	34033	33945	-1	32950
4025920	88.2	-1.0	-1.0	-1.0	41.2	41.2	0.0	17	-1	-1	33939	38271	-2	35493
4025950	88.2	-1.0	29.4	-1.0	35.3	23.5	-1.0	15	28675	-1	34162	37716	-1	33613
4026010	50.0	50.0	-1.0	-1.0	60.0	-1.0	-1.0	16	-1	-1	35146	-1	-1	34904
4026100	72.7	27.3	36.4	27.3	-1.0	-1.0	0.0	10	28375	30938	-1	-1	-2	31890
4026250	100.0	0.0	-1.0	23.1	46.2	-1.0	0.0	14	-1	31233	34345	-1	-2	33356
4026280	55.0	45.0	30.0	-1.0	50.0	-1.0	-1.0	13	28625	-1	35291	-1	-1	34017
4026310	80.7	19.3	21.1	15.8	26.3	26.3	10.5	16	28312	30073	33203	36949	35973	32957
4026550	68.6	31.4	8.6	11.4	20.0	51.4	8.6	20	29808	31200	34343	38440	41653	36329
4026580	71.4	-1.0	0.0	-1.0	42.9	-1.0	-1.0	19	-2	-1	31380	-1	-1	32723
4026610	66.7	33.3	28.6	23.8	19.0	28.6	0.0	13	31063	31903	35363	38544	-2	34219
4026640	94.7	-1.0	31.6	15.8	15.8	36.8	0.0	14	29000	30718	36689	36309	-2	33178
4026730	89.3	10.7	14.3	25.0	32.1	16.1	12.5	16	29519	31006	34475	39282	41514	34552
4026790	76.5	23.5	24.2	26.5	22.7	17.4	9.1	14	31557	33880	36185	39581	43174	35679
4026880	78.3	21.7	18.0	27.9	24.8	23.2	6.2	14	30861	33437	37216	44367	47736	37333
4026910	77.7	22.3	22.3	22.7	24.5	20.2	10.3	15	30975	33252	35913	40398	42219	35760
4026940	76.9	23.1	-1.0	30.8	23.1	38.5	0.0	16	-1	30900	34050	38550	-2	34587
4027000	79.3	20.7	20.7	24.1	27.6	17.2	10.3	14	28896	30871	35149	39746	35533	33655
4027060	61.9	38.1	21.4	19.0	38.1	21.4	0.0	14	29549	31500	35436	39078	-2	34205
4027090	70.0	30.0	-1.0	30.0	30.0	30.0	0.0	15	-1	30967	33317	34817	-2	32568
4027240	38.1	61.9	14.3	-1.0	14.3	33.3	28.6	21	29000	-1	35375	39532	40986	36989
4027300	77.1	22.9	13.3	28.9	30.1	19.3	8.4	14	27335	29767	32970	38201	41483	33023
4027330	57.1	42.9	-1.0	17.9	25.0	46.4	-1.0	19	-1	31420	34546	39135	-1	36293
4027390	85.1	14.9	26.9	22.4	29.9	19.4	-1.0	12	29742	31912	34348	37960	-1	33330
4027420	71.4	28.6	-1.0	-1.0	50.0	35.7	0.0	17	-1	-1	33432	37845	-2	34678
4027450	60.0	40.0	30.0	30.0	-1.0	-1.0	-1.0	13	28500	30945	-1	-1	-1	33081
4027540	66.7	33.3	26.7	-1.0	33.3	-1.0	-1.0	14	31748	-1	34460	-1	-1	34314
4027570	64.3	35.7	20.5	16.5	28.5	25.7	8.8	16	29601	31996	35751	42359	42981	36211
4027630	86.7	-1.0	20.0	20.0	40.0	-1.0	-1.0	16	29008	31900	35457	-1	-1	33498
4027640	45.2	54.8	19.4	9.7	32.3	29.0	9.7	17	30776	31900	35153	40231	39500	35886
4027750	83.1	16.9	27.9	30.9	22.1	16.2	2.9	12	30507	32194	34833	40167	41060	33855
4027840	65.2	34.8	21.7	30.4	17.4	30.4	0.0	14	28030	29158	35120	37647	-2	32533
4027930	71.4	28.6	21.4	25.0	28.6	17.9	-1.0	14	28250	31385	34750	39046	-1	33676
4027960	83.3	16.7	22.2	16.7	33.3	22.2	-1.0	14	28469	33440	33650	38463	-1	33858
4027990	71.4	28.6	14.3	-1.0	33.3	42.9	0.0	17	27827	-1	34544	35693	-2	33680
4028110	80.0	-1.0	40.0	30.0	-1.0	-1.0	-1.0	10	28750	30033	-1	-1	-1	31688
4028170	81.4	18.6	24.3	27.1	32.9	11.4	4.3	12	27819	29713	32407	38464	38474	31514
4028200	71.0	29.0	20.3	20.3	36.2	20.3	-1.0	15	32552	33448	37623	40409	-1	36420
4028350	60.0	40.0	30.0	40.0	-1.0	-1.0	0.0	11	26970	29448	-1	-1	-2	31000
4028590	83.3	-1.0	0.0	33.3	41.7	-1.0	-1.0	16	-2	30700	34120	-1	-1	34265
4028620	85.7	-1.0	0.0	42.9	42.9	-1.0	0.0	12	-2	32512	34085	-1	-2	33881
4028650	69.5	30.5	11.9	20.3	37.3	18.6	11.9	16	30604	34039	38505	43789	44499	38355
4028680	56.7	43.3	18.2	19.7	34.0	21.2	6.9	15	28727	31612	35251	41432	46043	35397
4028710	69.8	30.2	14.0	20.9	33.7	25.6	5.8	15	30196	32108	35598	39975	40497	35518
4028800	38.1	61.9	23.8	19.0	42.9	-1.0	-1.0	13	28610	32000	36418	-1	-1	33604
4028920	83.3	-1.0	-1.0	-1.0	50.0	-1.0	0.0	14	-1	-1	33058	-1	-2	34150
4028980	68.0	32.0	32.0	32.0	20.0	16.0	0.0	11	27656	29890	32317	37058	-2	30807
4029010	90.0	-1.0	-1.0	30.0	-1.0	30.0	-1.0	18	-1	31108	-1	38300	-1	34968
4029040	68.4	31.6	15.8	26.3	21.1	31.6	-1.0	17	30692	30780	36026	40435	-1	35378
4029070	78.9	21.1	22.8	22.8	26.3	14.0	14.0	14	29623	31926	35658	39504	41266	34757
4029100	72.7	27.3	36.4	-1.0	36.4	-1.0	0.0	10	31162	-1	34544	-1	-2	33070
4029160	63.3	36.7	20.3	20.3	34.2	16.5	8.9	14	27051	29197	32173	36769	36536	31676
4029310	72.7	27.3	-1.0	-1.0	54.5	-1.0	0.0	13	-1	-1	34434	-1	-2	34069
4029340	100.0	0.0	60.0	-1.0	-1.0	0.0	0.0	5	28375	-1	-1	-2	-2	29725
4029380	63.6	36.4	24.9	23.0	27.8	19.1	5.3	13	29839	32036	35767	43498	45046	35404
4029400	72.5	27.5	29.4	25.5	19.6	17.6	7.8	14	29888	31171	34638	39328	43673	33893
4029430	63.6	36.4	-1.0	-1.0	-1.0	-1.0	36.4	22	-1	-1	-1	-1	33075	34548
4029520	83.3	-1.0	25.0	-1.0	41.7	-1.0	0.0	13	29859	-1	37318	-1	-2	35117
4029610	77.4	22.6	27.7	22.6	24.8	19.0	5.8	13	27463	30471	33359	38379	40177	32421
4029640	77.8	22.2	22.2	-1.0	50.0	16.7	0.0	14	28844	-1	34978	38817	-2	34236
4029670	65.2	34.8	-1.0	21.7	47.8	13.0	13.0	17	-1	32191	33875	39030	39500	34708
4029760	60.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	15	-1	-1	-1	-1	-2	34317
4029820	75.0	-1.0	0.0	50.0	-1.0	37.5	0.0	14	-2	31400	-1	37875	-2	33919
4029850	76.2	23.8	33.3	23.8	19.0	14.3	-1.0	12	29071	31023	33380	38458	-1	33124
4029886	69.0	31.0	31.0	20.7	17.2	24.1	-1.0	14	28986	30700	34915	40801	-1	33857
4030030	83.3	16.7	20.8	16.7	45.8	12.5	-1.0	14	29140	33849	40825	41063	-1	37153
4030048	91.4	8.6	11.4	11.4	37.1	28.6	11.4	18	26714	28365	32868	35772	37746	33038
4030060	50.0	50.0	11.1	27.8	20.4	40.7	0.0	16	30038	31781	34356	40343	-2	35600
4030090	83.3	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	14	-1	-1	-1	-1	-2	32083
4030120	88.6	11.4	6.8	25.0	34.1	22.7	11.4	17	29400	30673	34118	37638	42896	34733
4030197	82.6	17.4	21.7	21.7	39.1	17.4	0.0	13	29266	30860	34353	38441	-2	33199
4030240	70.4	28.8	29.7	23.7	25.1	14.6	7.0	13	30536	33179	37727	45161	48237	36329
4030270	46.7	53.3	26.7	-1.0	20.0	20.0	26.7	19	29688	-1	37097	32246	33723	32851
4030290	85.7	-1.0	-1.0	-1.0	57.1	0.0	0.0	12	-1	-1	36471	-2	-2	33227
4030300	62.5	37.5	-1.0	-1.0	-1.0	37.5	0.0	14	-1	-1	-1	37630	-2	33889
4030330	83.3	16.7	20.0	16.7	33.3	26.7	-1.0	15	29001	33050	35337	39627	-1	34986
4030360	72.7	27.3	22.7	13.6	50.0	-1.0	-1.0	13	28825	30167	35575	-1	-1	33649
4030390	60.0	-1.0	0.0	-1.0	-1.0	-1.0	0.0	16	-2	-1	-1	-1	-2	34390
4030420	62.9	37.1	13.5	22.5	30.3	27.0	6.7	16	29425	31137	34534	39095	39525	34648
4030450	57.9	42.1	26.3	15.8	47.4	-1.0	-1.0	14	30828	32933	38923	-1	-1	36029
4030480	87.5	-1.0	25.0	43.8	-1.0	-1.0	-1.0	11	29031	30818	-1	-1	-1	33144
4030600	70.3	29.7	23.8	20.2	28.0	23.6	4.5	14	29676	32535	36215	43486	46472	36096
4030630	100.0	0.0	26.7	33.3	20.0	-1.0	-1.0	11	30538	30998	33452	-1	-1	32798
4030870	61.8	38.2	16.4	27.3	25.5	27.3	-1.0	14	29958	32199	36400	40500	-1	35587
4030960	40.7	59.3	11.1	18.5	25.9	22.2	22.2	20	29714	31975	34896	42186	41425	36850
4030990	50.0	50.0	0.0	0.0	75.0	-1.0	-1.0	19	-2	-2	35175	-1	-1	35985
4031020	71.0	29.0	12.9	29.0	32.3	25.8	0.0	15	28469	31278	36454	38706	-2	34502
4031080	75.0	25.0	18.8	25.0	25.0	25.0	-1.0	14	28625	31904	34690	37325	-1	33816
4031110	81.7	18.3	13.3	35.0	36.7	11.7	-1.0	13	28133	29685	32259	32655	-1	31129
4031140	79.1	20.9	25.4	23.9	13.4	23.9	13.4	15	29487	31681	34775	40772	40830	34940
4031170	64.7	35.3	-1.0	35.3	-1.0	35.3	-1.0	16	-1	32341	-1	39150	-1	35046
4031290	81.6	18.4	25.5	18.4	37.8	18.4	0.0	13	29473	31813	33811	39486	-2	33380
4031350	75.8	24.2	24.2	27.9	24.2	15.8	7.9	13	28830	31237	34751	39067	40887	33500
4031380	85.7	-1.0	-1.0	0.0	-1.0	42.9	0.0	16	-1	-2	-1	38225	-2	34264
4031420	100.0	0.0	37.5	0.0	37.5	-1.0	-1.0	15	29360	-2	34617	-1	-1	33407
4031470	97.3	-1.0	29.7	21.6	40.5	8.1	0.0	11	27003	28934	31954	34433	-2	30030
4031500	90.9	-1.0	40.9	40.9	13.6	0.0	-1.0	7	29950	30903	35025	-2	-1	31503
4031590	64.7	35.3	41.2	-1.0	47.1	-1.0	0.0	12	30693	-1	35288	-1	-2	33491
4031650	76.2	23.8	11.9	23.8	21.4	26.2	16.7	18	29777	30864	34917	36003	38282	34185
4031670	66.7	33.3	-1.0	33.3	-1.0	33.3	0.0	13	-1	38156	-1	38650	-2	35780
4031710	80.0	20.0	22.0	18.0	34.0	20.0	6.0	15	28964	31637	34680	38743	38700	33929
4031770	62.7	37.3	5.1	18.6	32.2	33.9	10.2	19	29878	31627	35327	39930	40850	36482
4031830	80.0	-1.0	-1.0	-1.0	-1.0	-1.0	0.0	11	-1	-1	-1	-1	-2	32200
4031860	93.8	-1.0	31.3	31.3	-1.0	25.0	-1.0	13	28999	30700	-1	37875	-1	33343
4031950	85.7	14.3	28.6	33.3	-1.0	28.6	-1.0	13	29146	30071	-1	38878	-1	33533
4031980	78.4	21.6	16.2	27.0	29.7	24.3	-1.0	14	28737	30884	33541	38771	-1	33522
4032010	80.8	19.2	23.1	38.5	15.4	15.4	-1.0	13	29075	32368	34669	39007	-1	33619
4032040	63.2	36.8	21.1	21.1	21.1	31.6	-1.0	16	31469	30759	34775	39960	-1	35119
4032070	44.4	55.6	9.3	19.4	35.2	31.5	4.6	17	29472	31673	34503	38922	34600	34882
4032130	83.3	16.7	22.2	44.4	-1.0	22.2	-1.0	12	28844	31958	-1	37131	-1	32964
4032190	91.7	-1.0	-1.0	25.0	41.7	-1.0	-1.0	15	-1	31100	36266	-1	-1	34368
4032220	81.8	18.2	31.8	18.2	40.9	-1.0	-1.0	12	30082	30979	34938	-1	-1	32995
4032280	77.1	22.9	25.7	37.1	25.7	-1.0	-1.0	11	29093	31423	35159	-1	-1	32686
4032370	73.7	26.3	31.0	26.9	14.6	18.7	8.8	13	27958	29576	33317	38118	41293	32248
4032400	80.0	20.0	29.1	14.5	36.4	14.5	5.5	13	28692	30559	34623	38509	42758	33315
4032430	85.7	14.3	14.3	25.0	42.9	14.3	-1.0	13	28335	30852	34776	41064	-1	34088
4032460	64.7	35.3	29.4	17.6	19.6	27.5	5.9	14	29453	31495	33940	39525	40272	34094
4032610	100.0	0.0	-1.0	-1.0	37.5	-1.0	0.0	11	-1	-1	33767	-1	-2	32156
4032640	40.0	60.0	-1.0	-1.0	-1.0	50.0	0.0	16	-1	-1	-1	38595	-2	35308
4032670	78.6	21.4	25.0	25.0	17.9	28.6	-1.0	14	29000	30700	34730	38934	-1	33619
4032700	87.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	15	-1	-1	-1	-1	-1	33456
4032730	93.3	-1.0	0.0	-1.0	53.3	40.0	0.0	19	-2	-1	34806	38327	-2	36074
4032760	76.9	23.1	-1.0	-1.0	46.2	23.1	0.0	14	-1	-1	34796	37708	-2	34977
4032790	69.6	30.4	21.7	21.7	30.4	20.3	5.8	14	29176	32342	34723	39066	39694	34169
4032880	84.6	15.4	23.1	11.5	53.8	11.5	0.0	12	29088	30300	34837	36883	-2	33223
4032940	78.1	21.9	12.5	28.1	28.1	15.6	15.6	16	28750	30700	35276	37860	39570	34248
4032970	77.3	22.7	13.6	31.8	31.8	-1.0	13.6	15	29356	31535	34350	-1	29400	32441
4033090	78.8	21.2	18.2	24.2	39.4	15.2	-1.0	13	31666	32478	33856	39237	-1	34175
4033180	71.6	28.4	20.6	20.6	22.7	27.7	8.5	15	29486	31850	34510	38426	39317	34422
4033210	72.0	28.0	24.0	12.0	20.0	36.0	-1.0	16	28771	30833	34730	36417	-1	33413
4033240	81.8	18.2	30.3	24.2	39.4	-1.0	0.0	10	27660	29578	33324	-1	-2	30760
4033300	66.7	33.3	28.6	26.2	21.4	21.4	-1.0	12	28984	31137	35302	38572	-1	33178
4033330	90.9	-1.0	27.3	36.4	-1.0	-1.0	0.0	11	29025	30300	-1	-1	-2	31934
4033360	77.3	22.7	54.5	18.2	13.6	13.6	0.0	8	28563	30800	34835	38108	-2	31126
4033390	91.7	-1.0	58.3	25.0	-1.0	0.0	-1.0	9	29329	33766	-1	-2	-1	31791
4033480	76.5	23.5	30.5	24.6	18.5	19.9	6.4	13	28420	31121	35039	41588	42242	33819
4033540	84.6	-1.0	30.8	23.1	-1.0	23.1	-1.0	14	28719	32372	-1	38300	-1	33341
4033600	80.0	20.0	28.0	32.0	16.0	16.0	-1.0	12	28643	30494	35184	39842	-1	33259
4033601	79.3	20.7	34.5	20.7	31.0	10.3	-1.0	12	29951	30833	35800	37992	-1	33110
4033602	50.0	50.0	0.0	-1.0	50.0	31.3	-1.0	18	-2	-1	34172	38170	-1	35320
4033603	69.6	30.4	13.0	17.4	30.4	34.8	-1.0	16	29250	31600	35631	37844	-1	35036
