LEAID	PCT_BACH	PCT_ADVC	P_EX_1_5	P_EX6_10	P_EX1120	P_EX2130	P_EXGT30	M_EXP	MBSAL1_5	MBSAL610	MBSA1120	MBSA2130	MBSAGT30	M_BSAL
2006570	63.2	36.8	21.1	21.1	26.3	26.3	-1.0	15	31738	34472	37790	39220	-1	36144
2006580	76.2	23.8	15.9	14.3	23.8	22.2	23.8	19	31395	35975	39888	43418	44182	39788
2006630	83.3	-1.0	0.0	-1.0	50.0	-1.0	-1.0	19	-2	-1	33600	-1	-1	33221
2006660	71.7	28.3	27.0	21.2	28.3	15.5	8.0	13	32229	34592	37893	41866	44317	36790
2006690	82.4	17.6	27.8	16.7	27.8	22.2	-1.0	13	30040	34900	36090	39410	-1	34024
2006720	68.2	31.8	36.4	22.7	22.7	18.2	0.0	11	28638	30385	35138	40245	-2	32623
2006780	100.0	0.0	-1.0	57.1	0.0	-1.0	-1.0	14	-1	30944	-2	-1	-1	31315
2006840	68.8	31.3	18.8	12.5	45.8	16.7	6.3	15	33600	36304	40014	47695	43629	39854
2006870	75.0	-1.0	0.0	-1.0	-1.0	50.0	-1.0	20	-2	-1	-1	33450	-1	31325
2006900	100.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	12	-1	-1	-1	-1	-2	30640
2006930	69.0	31.0	7.1	16.7	42.9	23.8	9.5	18	30804	35023	37556	38499	39051	37018
2006960	66.7	33.3	23.8	15.9	27.0	17.5	15.9	16	32363	36057	40292	47419	53791	41119
2006990	92.9	-1.0	42.9	35.7	21.4	0.0	0.0	7	29168	32240	34085	-2	-2	31319
2007020	42.5	57.5	15.4	13.1	33.5	25.3	12.7	18	33841	39294	43956	47332	48715	43247
2007050	58.6	41.4	24.3	27.3	24.7	16.1	7.6	13	34757	39958	45656	51940	53712	43070
2007080	100.0	0.0	-1.0	33.3	33.3	0.0	-1.0	12	-1	34510	34438	-2	-1	34223
2007110	80.0	20.0	25.0	12.5	30.0	30.0	-1.0	15	29122	30913	35141	37678	-1	34125
